protein_A,protein_B,label
851394_reviewed,850325_reviewed,1
851394_reviewed,850325_reviewed_mutant_13463,0
851394_reviewed,856237_reviewed,1
851394_reviewed,856237_reviewed_mutant_13464,0
851394_reviewed,854511_reviewed,1
851394_reviewed_mutant_13465,854511_reviewed,0
851394_reviewed,852937_reviewed_mutant_13466,0
851394_reviewed,852141_reviewed,1
851394_reviewed_mutant_13467,852141_reviewed,0
851394_reviewed,854940_reviewed,1
851394_reviewed_mutant_13468,854940_reviewed,0
851394_reviewed,855021_reviewed,1
851394_reviewed_mutant_13469,855021_reviewed,0
851394_reviewed,850956_reviewed,1
851394_reviewed,850956_reviewed_mutant_13470,0
851394_reviewed,856908_reviewed,1
851394_reviewed_mutant_13472,856908_reviewed,0
851394_reviewed,854806_reviewed,1
851394_reviewed,854806_reviewed_mutant_13473,0
851394_reviewed,855427_reviewed,1
851394_reviewed,855427_reviewed_mutant_13474,0
851394_reviewed,852794_reviewed,1
851394_reviewed_mutant_13475,852794_reviewed,0
851394_reviewed,855092_reviewed,1
851394_reviewed,855461_reviewed,1
851394_reviewed,851377_reviewed,1
851394_reviewed_mutant_13478,851377_reviewed,0
851394_reviewed,852710_reviewed,1
851394_reviewed_mutant_13479,852710_reviewed,0
851394_reviewed,854964_reviewed,1
851394_reviewed_mutant_13480,854964_reviewed,0
851212_reviewed,851539_reviewed,1
853747_reviewed_mutant_13482,850970_reviewed,0
850372_reviewed,850970_reviewed,1
850372_reviewed_mutant_13483,850970_reviewed,0
856854_reviewed,856191_reviewed,1
856854_reviewed_mutant_13484,856191_reviewed,0
850423_reviewed_mutant_13485,852457_reviewed,0
853678_reviewed,852948_reviewed,1
853678_reviewed_mutant_13486,852948_reviewed,0
853089_reviewed,850843_reviewed,1
853089_reviewed,850843_reviewed_mutant_13487,0
854406_reviewed,851076_reviewed,1
854406_reviewed_mutant_13488,851076_reviewed,0
852088_reviewed,854261_reviewed,1
852695_reviewed_mutant_13490,855498_reviewed,0
854691_reviewed,854691_reviewed,1
852222_reviewed,853641_reviewed,1
852222_reviewed,850553_reviewed,1
852222_reviewed,850553_reviewed_mutant_13493,0
855013_reviewed,850657_reviewed_mutant_13494,0
856267_reviewed,853188_reviewed,1
855143_reviewed,853811_reviewed,1
855143_reviewed,850320_reviewed,1
855143_reviewed_mutant_13497,850320_reviewed,0
850612_reviewed,851372_reviewed,1
850612_reviewed,851372_reviewed_mutant_13498,0
852779_reviewed,853397_reviewed,1
852779_reviewed,853397_reviewed_mutant_13499,0
854680_reviewed,851761_reviewed,1
854680_reviewed_mutant_13500,851761_reviewed,0
856680_reviewed,853811_reviewed,1
856425_reviewed,851368_reviewed,1
856425_reviewed_mutant_13502,851368_reviewed,0
856425_reviewed,850768_reviewed,1
856425_reviewed_mutant_13504,850768_reviewed,0
851373_reviewed_mutant_13508,856856_reviewed,0
854379_reviewed,856912_reviewed,1
854379_reviewed_mutant_13510,856912_reviewed,0
852405_reviewed,851153_reviewed,1
856315_reviewed,851153_reviewed,1
856315_reviewed_mutant_13512,851153_reviewed,0
856850_reviewed,851153_reviewed,1
856850_reviewed,851153_reviewed_mutant_13513,0
855704_reviewed,851153_reviewed,1
855704_reviewed_mutant_13514,851153_reviewed,0
853818_reviewed,851153_reviewed,1
853818_reviewed,851153_reviewed_mutant_13516,0
855650_reviewed,851153_reviewed,1
855650_reviewed,851153_reviewed_mutant_13517,0
856498_reviewed,851153_reviewed,1
850884_reviewed,851153_reviewed,1
850884_reviewed_mutant_13519,851153_reviewed,0
852576_reviewed,851153_reviewed,1
851788_reviewed,851153_reviewed,1
851788_reviewed,851153_reviewed_mutant_13521,0
855336_reviewed,851153_reviewed,1
855336_reviewed,851153_reviewed_mutant_13522,0
855775_reviewed,851153_reviewed,1
855775_reviewed,851153_reviewed_mutant_13523,0
850683_reviewed,856854_reviewed,1
850683_reviewed,856854_reviewed_mutant_13525,0
856854_reviewed,852033_reviewed_mutant_13526,0
856854_reviewed,853616_reviewed,1
856854_reviewed,853616_reviewed_mutant_13527,0
856854_reviewed,855364_reviewed,1
856854_reviewed_mutant_13528,855364_reviewed,0
856854_reviewed,851609_reviewed,1
856854_reviewed,850621_reviewed,1
856854_reviewed,856618_reviewed,1
856854_reviewed,856618_reviewed_mutant_13531,0
856854_reviewed,856665_reviewed,1
856854_reviewed_mutant_13532,856665_reviewed,0
856854_reviewed,853281_reviewed,1
856854_reviewed,853281_reviewed_mutant_13534,0
856854_reviewed,851425_reviewed,1
856854_reviewed,856155_reviewed,1
856854_reviewed_mutant_13536,856155_reviewed,0
856854_reviewed,852018_reviewed,1
856854_reviewed_mutant_13538,852018_reviewed,0
856854_reviewed,853106_reviewed,1
856854_reviewed,853106_reviewed_mutant_13539,0
856854_reviewed,856873_reviewed,1
856854_reviewed_mutant_13540,856873_reviewed,0
856854_reviewed,851193_reviewed,1
856854_reviewed,853820_reviewed,1
856854_reviewed_mutant_13542,853820_reviewed,0
856854_reviewed,853805_reviewed,1
856854_reviewed_mutant_13544,853805_reviewed,0
856854_reviewed,856147_reviewed,1
856854_reviewed_mutant_13545,856147_reviewed,0
856854_reviewed,853155_reviewed,1
856854_reviewed,853155_reviewed_mutant_13546,0
856854_reviewed,850370_reviewed,1
856854_reviewed,854668_reviewed,1
856854_reviewed_mutant_13549,854668_reviewed,0
856854_reviewed,855568_reviewed,1
856854_reviewed_mutant_13550,855568_reviewed,0
855418_reviewed,850296_reviewed_mutant_13551,0
853552_reviewed,852053_reviewed,1
853552_reviewed_mutant_13552,852053_reviewed,0
853587_reviewed,853733_reviewed,1
853587_reviewed,853733_reviewed_mutant_13553,0
851394_reviewed,853071_reviewed,1
851394_reviewed,853071_reviewed_mutant_13554,0
851394_reviewed,854372_reviewed,1
851394_reviewed,854372_reviewed_mutant_13555,0
851394_reviewed,854382_reviewed,1
851394_reviewed_mutant_13556,854382_reviewed,0
850803_reviewed,852809_reviewed,1
850803_reviewed,852809_reviewed_mutant_13557,0
854929_reviewed,850540_reviewed_mutant_13558,0
854929_reviewed,853371_reviewed,1
854929_reviewed_mutant_13559,853371_reviewed,0
851623_reviewed,854675_reviewed,1
851623_reviewed_mutant_13560,854675_reviewed,0
854286_reviewed,854221_reviewed,1
854286_reviewed,854221_reviewed_mutant_13561,0
851623_reviewed,852765_reviewed_mutant_13562,0
856147_reviewed,855836_reviewed,1
856147_reviewed_mutant_13563,855836_reviewed,0
855836_reviewed,852617_reviewed_mutant_13564,0
855836_reviewed,853059_reviewed,1
855836_reviewed,854732_reviewed,1
855836_reviewed,854732_reviewed_mutant_13568,0
855836_reviewed,852986_reviewed,1
855836_reviewed_mutant_13569,852986_reviewed,0
855836_reviewed,853149_reviewed,1
855836_reviewed_mutant_13570,853149_reviewed,0
853836_reviewed,853106_reviewed,1
853836_reviewed,853106_reviewed_mutant_13571,0
851921_reviewed,852419_reviewed,1
851921_reviewed,852419_reviewed_mutant_13572,0
851921_reviewed,854740_reviewed,1
851921_reviewed_mutant_13573,854740_reviewed,0
855469_reviewed,852419_reviewed,1
855469_reviewed,852419_reviewed_mutant_13575,0
855727_reviewed,852419_reviewed,1
855727_reviewed,852419_reviewed_mutant_13576,0
850647_reviewed,851256_reviewed,1
850647_reviewed,851256_reviewed_mutant_13577,0
850647_reviewed,851254_reviewed,1
850647_reviewed_mutant_13578,851254_reviewed,0
850647_reviewed,852271_reviewed,1
850647_reviewed,852271_reviewed_mutant_13579,0
850647_reviewed,852202_reviewed,1
850647_reviewed_mutant_13580,852202_reviewed,0
850647_reviewed,852322_reviewed,1
850647_reviewed,852322_reviewed_mutant_13583,0
850647_reviewed,852418_reviewed,1
850647_reviewed,852418_reviewed_mutant_13584,0
850647_reviewed,852506_reviewed,1
850647_reviewed,850343_reviewed_mutant_13586,0
850647_reviewed,850308_reviewed_mutant_13587,0
850647_reviewed,856658_reviewed,1
850647_reviewed_mutant_13588,856658_reviewed,0
850647_reviewed,856655_reviewed,1
850647_reviewed_mutant_13589,856655_reviewed,0
850647_reviewed,856760_reviewed,1
850647_reviewed,856760_reviewed_mutant_13590,0
850647_reviewed,856811_reviewed,1
850647_reviewed,856811_reviewed_mutant_13591,0
850647_reviewed,856824_reviewed,1
850647_reviewed,856443_reviewed,1
850647_reviewed,856461_reviewed,1
850647_reviewed_mutant_13594,856461_reviewed,0
850647_reviewed,854734_reviewed_mutant_13595,0
850647_reviewed,854648_reviewed,1
850647_reviewed,854855_reviewed,1
850647_reviewed_mutant_13597,854855_reviewed,0
850647_reviewed,853853_reviewed,1
850647_reviewed,853853_reviewed_mutant_13598,0
850647_reviewed,853673_reviewed,1
850647_reviewed,853673_reviewed_mutant_13599,0
850647_reviewed,853939_reviewed,1
850647_reviewed,853939_reviewed_mutant_13600,0
850647_reviewed,850499_reviewed,1
850647_reviewed,850499_reviewed_mutant_13601,0
850647_reviewed,850603_reviewed,1
850647_reviewed,851488_reviewed_mutant_13603,0
850647_reviewed,851472_reviewed,1
850647_reviewed_mutant_13604,851472_reviewed,0
850647_reviewed,851335_reviewed,1
850647_reviewed_mutant_13605,851335_reviewed,0
850647_reviewed,851329_reviewed,1
850647_reviewed,851329_reviewed_mutant_13606,0
850647_reviewed,851319_reviewed,1
850647_reviewed,851319_reviewed_mutant_13607,0
850647_reviewed,851313_reviewed,1
850647_reviewed_mutant_13608,851313_reviewed,0
850647_reviewed,851671_reviewed_mutant_13609,0
850647_reviewed,851733_reviewed_mutant_13610,0
850647_reviewed,851757_reviewed,1
850647_reviewed_mutant_13611,851757_reviewed,0
850647_reviewed,852113_reviewed,1
850647_reviewed,852113_reviewed_mutant_13612,0
850647_reviewed,852817_reviewed,1
850647_reviewed,852817_reviewed_mutant_13613,0
850647_reviewed,852755_reviewed,1
850647_reviewed,852675_reviewed,1
850647_reviewed,852675_reviewed_mutant_13616,0
850647_reviewed,852651_reviewed,1
850647_reviewed,852651_reviewed_mutant_13617,0
850647_reviewed,852612_reviewed,1
850647_reviewed,852612_reviewed_mutant_13618,0
850647_reviewed,852945_reviewed,1
850647_reviewed,852945_reviewed_mutant_13619,0
850647_reviewed,852994_reviewed,1
850647_reviewed,852994_reviewed_mutant_13620,0
850647_reviewed,853082_reviewed,1
850647_reviewed_mutant_13622,853082_reviewed,0
850647_reviewed,853116_reviewed_mutant_13623,0
850647_reviewed,853199_reviewed,1
850647_reviewed,853202_reviewed,1
850647_reviewed,853326_reviewed,1
850647_reviewed,853326_reviewed_mutant_13627,0
850647_reviewed,853463_reviewed,1
850647_reviewed,853534_reviewed,1
850647_reviewed,853534_reviewed_mutant_13629,0
850647_reviewed,853568_reviewed,1
850647_reviewed,850695_reviewed,1
850647_reviewed,850695_reviewed_mutant_13632,0
850647_reviewed,851063_reviewed,1
850647_reviewed,851063_reviewed_mutant_13633,0
850647_reviewed,854896_reviewed,1
850647_reviewed_mutant_13634,854896_reviewed,0
850647_reviewed,855049_reviewed,1
850647_reviewed_mutant_13635,855049_reviewed,0
850647_reviewed,855107_reviewed,1
850647_reviewed,855107_reviewed_mutant_13636,0
850647_reviewed,855177_reviewed,1
850647_reviewed_mutant_13637,855177_reviewed,0
850647_reviewed,855205_reviewed,1
850647_reviewed_mutant_13638,855205_reviewed,0
850647_reviewed,855335_reviewed,1
850647_reviewed,855335_reviewed_mutant_13639,0
850647_reviewed,855348_reviewed,1
850647_reviewed_mutant_13640,855348_reviewed,0
850647_reviewed,855366_reviewed,1
850647_reviewed_mutant_13641,855366_reviewed,0
850647_reviewed,855653_reviewed,1
850647_reviewed,855653_reviewed_mutant_13642,0
850647_reviewed,855611_reviewed,1
850647_reviewed,855611_reviewed_mutant_13644,0
850647_reviewed,855481_reviewed,1
850647_reviewed,855481_reviewed_mutant_13645,0
850647_reviewed,855480_reviewed,1
850647_reviewed,855480_reviewed_mutant_13646,0
850647_reviewed,855453_reviewed_mutant_13647,0
850647_reviewed,855439_reviewed,1
850647_reviewed,854105_reviewed,1
850647_reviewed_mutant_13650,854105_reviewed,0
850647_reviewed,854093_reviewed_mutant_13651,0
850647_reviewed,854018_reviewed,1
850647_reviewed,854018_reviewed_mutant_13652,0
850647_reviewed,854184_reviewed,1
850647_reviewed_mutant_13654,854184_reviewed,0
850647_reviewed,854230_reviewed,1
850647_reviewed,854356_reviewed,1
850647_reviewed_mutant_13657,854356_reviewed,0
850647_reviewed,854501_reviewed,1
850647_reviewed_mutant_13659,854501_reviewed,0
850647_reviewed,856075_reviewed,1
850647_reviewed_mutant_13660,856075_reviewed,0
850647_reviewed,856042_reviewed,1
850647_reviewed,856042_reviewed_mutant_13661,0
850647_reviewed,856018_reviewed,1
850647_reviewed_mutant_13662,856018_reviewed,0
850647_reviewed,856011_reviewed,1
850647_reviewed,856011_reviewed_mutant_13663,0
850647_reviewed,855914_reviewed,1
850647_reviewed,855914_reviewed_mutant_13664,0
850647_reviewed,855911_reviewed,1
850647_reviewed,855911_reviewed_mutant_13665,0
850647_reviewed,855891_reviewed,1
850647_reviewed,855891_reviewed_mutant_13666,0
851520_reviewed,852814_reviewed,1
850454_reviewed,854878_reviewed,1
850454_reviewed,854878_reviewed_mutant_13669,0
851931_reviewed,851931_reviewed,1
851931_reviewed_mutant_13671,851931_reviewed,0
855404_reviewed_mutant_13673,856926_reviewed,0
854381_reviewed,856719_reviewed,1
854381_reviewed,856719_reviewed_mutant_13674,0
854381_reviewed,856352_reviewed,1
850879_reviewed,853966_reviewed,1
850879_reviewed,853966_reviewed_mutant_13677,0
854855_reviewed,853639_reviewed,1
856736_reviewed_mutant_13679,855238_reviewed,0
856736_reviewed_mutant_13680,856263_reviewed,0
850328_reviewed,855922_reviewed,1
852013_reviewed,855055_reviewed,1
855055_reviewed,853301_reviewed,1
855055_reviewed_mutant_13684,853301_reviewed,0
854294_reviewed,854084_reviewed,1
854294_reviewed,854084_reviewed_mutant_13685,0
851467_reviewed,854831_reviewed,1
851467_reviewed,854831_reviewed_mutant_13688,0
851467_reviewed,856225_reviewed,1
851467_reviewed_mutant_13689,856225_reviewed,0
855136_reviewed,856472_reviewed,1
855136_reviewed,856472_reviewed_mutant_13690,0
855828_reviewed,855661_reviewed,1
855828_reviewed,854192_reviewed,1
855828_reviewed,854192_reviewed_mutant_13692,0
855828_reviewed,854168_reviewed,1
855828_reviewed,854168_reviewed_mutant_13693,0
855828_reviewed,856749_reviewed,1
855828_reviewed_mutant_13694,856749_reviewed,0
855828_reviewed,856012_reviewed_mutant_13695,0
851672_reviewed,856425_reviewed,1
851672_reviewed,856425_reviewed_mutant_13696,0
852193_reviewed,851742_reviewed,1
852193_reviewed,851742_reviewed_mutant_13698,0
856850_reviewed,851742_reviewed,1
856850_reviewed,851742_reviewed_mutant_13699,0
852193_reviewed,856850_reviewed,1
852193_reviewed_mutant_13700,856850_reviewed,0
852193_reviewed,852618_reviewed,1
852193_reviewed_mutant_13702,852618_reviewed,0
855543_reviewed,855532_reviewed,1
855543_reviewed_mutant_13704,855532_reviewed,0
855543_reviewed,856846_reviewed_mutant_13705,0
851193_reviewed,854980_reviewed_mutant_13706,0
851672_reviewed,855899_reviewed,1
851672_reviewed_mutant_13707,855899_reviewed,0
851884_reviewed,851884_reviewed,1
851884_reviewed_mutant_13708,851884_reviewed,0
855570_reviewed,850639_reviewed,1
855570_reviewed,850639_reviewed_mutant_13711,0
854938_reviewed,854938_reviewed,1
854938_reviewed_mutant_13712,854938_reviewed,0
856425_reviewed,850297_reviewed,1
856425_reviewed_mutant_13713,850297_reviewed,0
851216_reviewed,850297_reviewed,1
851216_reviewed,850297_reviewed_mutant_13714,0
852088_reviewed,850297_reviewed,1
852861_reviewed,855726_reviewed,1
852861_reviewed,855726_reviewed_mutant_13716,0
852861_reviewed,855922_reviewed,1
852861_reviewed,855922_reviewed_mutant_13717,0
850754_reviewed,851767_reviewed,1
850754_reviewed,851767_reviewed_mutant_13718,0
850754_reviewed,852403_reviewed,1
850767_reviewed,851458_reviewed,1
850767_reviewed,851458_reviewed_mutant_13721,0
854123_reviewed,855228_reviewed,1
854123_reviewed_mutant_13722,855228_reviewed,0
850607_reviewed,851097_reviewed,1
851975_reviewed,851266_reviewed,1
852110_reviewed,852110_reviewed,1
852110_reviewed,852110_reviewed_mutant_13726,0
852740_reviewed,851161_reviewed_mutant_13727,0
852740_reviewed,855463_reviewed,1
852740_reviewed_mutant_13728,855463_reviewed,0
851410_reviewed,851161_reviewed_mutant_13729,0
854286_reviewed,855082_reviewed,1
854286_reviewed_mutant_13731,855082_reviewed,0
854286_reviewed,855256_reviewed,1
854286_reviewed_mutant_13732,855256_reviewed,0
854286_reviewed,855841_reviewed,1
856841_reviewed,851061_reviewed,1
856841_reviewed,851061_reviewed_mutant_13734,0
856841_reviewed,851266_reviewed,1
856841_reviewed,851266_reviewed_mutant_13735,0
853752_reviewed,856515_reviewed,1
853752_reviewed_mutant_13737,856515_reviewed,0
852643_reviewed,856558_reviewed_mutant_13738,0
852643_reviewed,854737_reviewed,1
852643_reviewed_mutant_13739,854737_reviewed,0
854737_reviewed,850968_reviewed,1
854737_reviewed,850968_reviewed_mutant_13740,0
852796_reviewed,855669_reviewed,1
852796_reviewed,855669_reviewed_mutant_13741,0
853811_reviewed,855981_reviewed,1
853811_reviewed_mutant_13746,855981_reviewed,0
853811_reviewed,850691_reviewed_mutant_13747,0
853811_reviewed,856169_reviewed,1
853811_reviewed_mutant_13748,856169_reviewed,0
854431_reviewed,853106_reviewed,1
854431_reviewed,853033_reviewed,1
854431_reviewed_mutant_13750,853033_reviewed,0
854431_reviewed,855543_reviewed,1
854431_reviewed_mutant_13751,855543_reviewed,0
854431_reviewed,851193_reviewed,1
854431_reviewed_mutant_13752,851193_reviewed,0
854431_reviewed,853543_reviewed,1
854431_reviewed_mutant_13753,853543_reviewed,0
854431_reviewed,854231_reviewed,1
854431_reviewed,854231_reviewed_mutant_13754,0
855754_reviewed,854601_reviewed,1
855754_reviewed,854601_reviewed_mutant_13755,0
856005_reviewed_mutant_13756,855754_reviewed,0
851109_reviewed,855754_reviewed,1
851109_reviewed_mutant_13757,855754_reviewed,0
851109_reviewed,853585_reviewed,1
851109_reviewed,853585_reviewed_mutant_13758,0
851109_reviewed,856027_reviewed,1
851109_reviewed_mutant_13759,856027_reviewed,0
851109_reviewed,851892_reviewed,1
851109_reviewed,851892_reviewed_mutant_13760,0
852468_reviewed,850620_reviewed_mutant_13761,0
852549_reviewed,852007_reviewed,1
852549_reviewed_mutant_13762,852007_reviewed,0
852549_reviewed,853029_reviewed,1
852549_reviewed,853029_reviewed_mutant_13763,0
852549_reviewed,853376_reviewed,1
852549_reviewed,852754_reviewed,1
852549_reviewed_mutant_13766,852754_reviewed,0
855514_reviewed,855143_reviewed,1
855514_reviewed_mutant_13767,855143_reviewed,0
850298_reviewed,855862_reviewed,1
850298_reviewed,855862_reviewed_mutant_13769,0
850298_reviewed,854317_reviewed,1
850298_reviewed_mutant_13770,854317_reviewed,0
850298_reviewed,852972_reviewed_mutant_13771,0
855158_reviewed_mutant_13773,851125_reviewed,0
855158_reviewed_mutant_13774,855335_reviewed,0
855221_reviewed,856726_reviewed,1
855221_reviewed_mutant_13776,856726_reviewed,0
853295_reviewed,855224_reviewed,1
854909_reviewed,853510_reviewed,1
853796_reviewed,850905_reviewed,1
853796_reviewed,850905_reviewed_mutant_13780,0
853796_reviewed,852778_reviewed,1
853796_reviewed,852778_reviewed_mutant_13781,0
854820_reviewed,856898_reviewed,1
854372_reviewed,856862_reviewed,1
854372_reviewed_mutant_13784,856862_reviewed,0
855866_reviewed,852700_reviewed,1
855866_reviewed_mutant_13785,852700_reviewed,0
851125_reviewed,852549_reviewed,1
854536_reviewed,854135_reviewed_mutant_13788,0
